id,name,provId,provName,distId,distName
101001,"Achakzayee street,ashiqan,arifan high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101002,"shor bazar ,mulah muhammad masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101003,"maiwand avenue, majid e Akhir Jadah",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101004,"sedokan chindawal,ashiqan arefan sacandry school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101005,"cotton sellin street,cotton selling street masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101006,"Baihaqi High School , Saraji Area Ahangari Street.",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101007,"babay khodi,mastory ghoori,sacandry school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101008,"eid gah,eid gah masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101009,"bagh qazi,baghqazi fateha khana",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101010,"pol bagh amomi,aayesha dorani high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101011,"Takya khana , Chendawel",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101012,"sar gardana,sargardana masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101013,Jafaria Masjid located in chandawal,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101014,"bala joy aahiqan arefan,khwaja safa masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101015,"baghban kocha,baghban kocha masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101016,Ansuri Balkhi.,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101017,Imam Baqer Masjid located in Hazaraha Area.,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101018,"bala qalaguzar,balaqala masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101019,"bagh bala, abdullah ibni masood masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101020,"deh afghanan,rangha masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101021,"joy shir ,ansaary high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101022,"joy shir ,parsa primary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101023,"joy shir deh afghanan,qari abdullah school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101024,"karti parwan cinema baharistan,mir ahmad masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101025,"karti ariana,karti ariana sacandry school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101026,"karti parwan,maaz bini jabal masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101027,"karti parwan,omar farooq masque",1,Kabul          ,,PROVINCIAL CENTER (KABUL)                         
101028,"istiqlal high school,istiqlal high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101029,"shahdoshamshira,shahdoshamshira high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101030,"tol abcakan,nayebsalar masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101031,"marad khani,directrite of department afaire",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101032,"end bus stop university,sofi islam school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101033,"deh bori,mahmod hotaky high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101034,"karti char,sayed jamaludin afghan sacandry school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101035,"jamal mina,no13jamal mina sacandry school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101036,No. 19 School of Jamal Mina,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101037,"Masjid Hanzala Masjid, Dehmazang at the back side of Tolay Sawar.",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101038,"saray ghazni,sayed jamaludin teacher training",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101039,"deh mazang,amir dostmuhammad khan school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101040,"now abaddehmazang,amirhmza sacandry school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101041,"guzargah,guzargah sacandry school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101042,"mirwais maidan,sang kashan masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101043,"tapa salam,wais masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101044,"karti mamorin,karti mamori masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101045,"university,law and political seince faqolty",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101046,"karti char, higher education ministry",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101047,"karti char,rabeh balkhi high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101048,"Masjid Milad Nabi, Bagh Bala Area.",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101049,"charahi sadarat,malalay girls school",1,Kabul          ,,PROVINCIAL CENTER (KABUL)                         
101050,"charahi taymani,tajoor sultana girl high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101051,"charahi taymani,jamaat khana ismayalya",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101052,"Manochehrey Female school, Charahi Taimani",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101053,"charahi taymani,nasir khisrow sacandry school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101054,"karti parwan,rabya high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101055,"karti parwan,ghaziayob no2 sacandry school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101056,"karti parwan,wazir muhammad akbarkhan sacandry school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101057,"karti parwan,baba Nanak high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101058,"karti parwan, nadria high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101059,"kolola pushta,imamrazay gharib masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101060,"now abad dehkipak,now abad dikipak sacandry sch",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101061,"parozha wazir abad,kadakistan no 1",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101062,"parozha taymani,malaka suraya girls school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101063,"salang,jamhooriat high school",1,Kabul          ,,PROVINCIAL CENTER (KABUL)                         
101064,"shahrak police,mahmood sediq farhang sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101065,"shahrara,muhammad alam faizad high school",1,Kabul          ,,PROVINCIAL CENTER (KABUL)                         
101066,"shahrara,haaji ghulam dastagir masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101067,"shahri now,khwaja ali mowfaq masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101068,"Altaqwa Private High School, Taimani.",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101069,"tank til shahri now,khwaja abdulah ansari masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101070,"abrasani,fazalbik sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101071,"afshar,jaghoori haa masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101072,"afshar silo,sahib zaman maque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101073,"bazar company,qala kashif high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101074,Niswan Wahdat.,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101075,Imam Husain Masjid,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101076,"now abad qargha,ayob sabir masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101077,"politechnic,politechnic masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101079,"qala toofan,itafaq masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101080,"qala wahid,muhammadi paghmani haa masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101081,"qargha,shah awleya masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101082,"qargha,deh araban school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101083,"fazil bik,hazrat osman masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101084,Changed from Haji Yaqub to Masjid Haji Syed Rahman,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101085,"wardaki haa vilage,shaheed masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101086,"part(A)khoshal mina,afshar sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101087,"part(A)khoshal mina,afshar girls high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101089,"part(B)khoshal mina,nahid shaheed high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101090,SpeenKali School located in Speen Kali Square,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101091,"part(B)khoshal mina,deh now deh boori",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101092,AbuZar Ghafari High School located in Qambar Square,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101093,"saray herati,wadaki haa masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101094,"sapin kalai,sapin kalai high school",1,Kabul          ,,PROVINCIAL CENTER (KABUL)                         
101095,"charqala,charqala high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101096,"talgaraph,imam hasan mujtabaa masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101097,"qala nazar,khatimalanbia islamic school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101098,"qala nazar,muhammad asaf mayal high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101099,Masjid Ali Anaqi.,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101100,"deh qabal,gulkhana sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101101,"dash haay haaji hasan,ahmadi masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101102,"qala muhammad hayat,muhammad hayat masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101103,"qala abasqali,salman farsi masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101104,"afshar darlaman,qala bakhtiar sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101105,"Qambar Bene Hasham Sallon, Afshar Darulaman",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101106,Masjid Amirul Momenen which is located in Naw Abad Qalae Jabar Khan.,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101107,"now abad qala jabar khan,azarat rasool masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101108,"sar aab,sar aab girls school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101109,Institute,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101110,"Literacy School of Gulkhana, Qala-e-Ali Mardan Area.",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101111,"alowdin,jafarya masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101112,"darlaman,tobarcloze institute",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101113,"qala ayenullah,baqiralalom islamic school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101114,"pol sokhta,abozar ghafari masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101115,"Syed Ismail Balkhi , Qala-e-Shada.",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101116,"pol wahdat, wahadat masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101117,"pol wahdat,takya khana wahdat",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101118,"qala shadah,amulbanin sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101119,"markaz nahia 6th,markaz nahia 6th,",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101120,"karti 3 ,abdulghani mustaghni high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101121,"karti 3 ,dakhshana high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101122,"karti 3 ,muhammadia masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101123,"qala wazir,madrasa rasaalat",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101124,Masjid Safid,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101125,"chahalsitoon raod,khoshalkhan high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101126,"baini pol hasan wa deh dana,mihrabudin sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101127,"tani kot,technical institute",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101128,Faizani Sahib Primary School.,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101129,"tani kot,ghazi adi girls school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101130,"bagh rayees,sultan razia girls school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101131,"family haaye rishkhor,family haaye rishkhor high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101132,"darlaman road,habibya high school",1,Kabul          ,,PROVINCIAL CENTER (KABUL)                         
101133,"ayob khan mina,ayob khan masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101134,"qala afshar,ghzi abdullah high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101135,"9 borja chahlsiton,chahal siton high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101136,"Chenee Sazi factory, Breshna Kot, Wasel Abad village",1,Kabul          ,,PROVINCIAL CENTER (KABUL)                         
101137,Reshkhor Primary School.,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101138,"guzargha, guzargha girls school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101139,"wasal abad,omara khan high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101140,"baghi rayes,aymani high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101141,"deh dana,deh dana high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101142,"chahalsitoon vilage,eid gah masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101143,"aqaa ali shams cahalsitoon,sacandary aqaa ali shams school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101144,private house,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101145,Mohammadia Masjid located in Jai Rayes area.,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101146,"qalacha,abdulhai habibi high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101147,"sari tapa karti now,sayed noor muhammad shah mina sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101148,"baghcha sayeed,qala hashmat khan sac school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101149,"sarak 3 karti now,sayed noor muhammad shah mina high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101150,"raod13 karti now,totya sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101151,"200 family,rahman mina sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101152,"parozha E rahman mina,abdulrahman pazhwakschool",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101153,"raod 3 rahman mina,sayed noor muhammad sha mina sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101154,Shahrak-e-Telayee Masjid,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101155,"etifaq masque,aamina fedawy girls high scool",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101156,"first raod shahshaheed,teacher bitaab high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101157,"karti now,muhammdia masqu",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101158,"karti now,ahmady masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101159,"karti now,zakhail haa masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101160,"karti now,osman ghani masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101161,"karti now,omar farooq masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101162,"etifaq masque,aamina fedawy girls high scool",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101163,Qandahari Ha Masjid,1,Kabul          ,,PROVINCIAL CENTER (KABUL)                         
101164,"qalacha,qala now masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101165,"aab rasaani,ghows azam dastagir masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101166,"etifaq masque,etifaq masque,",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101167,"shah shaheed,tapa balkh masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101168,Abdul Qadir Jialani,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101169,Abdul Rahim Ghaforzi Masjid,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101170,"rahman mina,rahman mina girls high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101171,"shah shaheed khas,shahshaheed khas sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101172,"raod 3 karti now,hakim sanayee masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101173,"qalacha, ranga masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101174,"part B rahman mina,shikh najmudin ahond zada masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101175,"2nd Usman Ghani Masjid ,Sarake Naw",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101176,"hood khail,hood khail high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101177,"khwaja rawash,khwaja rawash sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101178,"makroryan,hazarat muhammad mustafa masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101179,"Department of Construction, makroryan,3,4",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101180,"makroryan 3,bibi mahrow sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101181,Haji Abdul Qadir.,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101182,"makroryan 3th,alfatah high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101183,"makroryan 3th,abulqasam ferdowsi high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101184,"makroryan 3th,abdulhadi dawi high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101185,"pol charkhi,pol charkhi high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101186,"qabil boy,qabil boy high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101187,"qala wakil,mansoor halaaj masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101188,"airport road,first blak metrology department",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101189,"pol charkhi raod,paktya kot,sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101190,Shashdarak Sharq Masjid located in Shashdarak.,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101191,"shashdarak,satara sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101192,"yaka toot,now abad yakatoot masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101193,"Ali Murtaza Masjid , Taimani",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101194,"balak haye sharwali,aziza afghan sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101195,"bibi mahrow,maydan bibi mahrow masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101196,"char qala,khwaja parsaa wali masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101197,"char qala,mustafawy masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101198,"charqala, muhammadia masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101199,"charqala,bibi roqia masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101200,"charqala,sayed nizam masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101201,"Chamandin Secondary School , Qala-e-Chaman area.",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101202,"charqala,chrqala wazirabd sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101203,"charqala,yadgaar masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101204,Shebariha Mosque,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101205,"charqala,ahmadkhail masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101206,"Jafaria Masjid ,Taherya",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101207,CharQala Secondary School No. 1,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101208,"qala fatehullah,qala fatehullah kalinic",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101209,"qala chaman,hazrat daud masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101210,"qala chaman,qala chaman masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101211,"qala fatehullah,zarghona girls high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101212,"qala fatehullah,ibrahim khalilullah masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101213,"qala fatehullah,fatemia masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101214,"qala fatehullah, sarak 4 masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101215,Mesbah secondary School,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101216,"qala fatehullah,husainia masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101217,"qala khatir,jafary masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101218,"bibi mahrow raod,haaji qasam masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101219,"maidan hawayee road,bibi mahrow road school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101220,"Medical institue, Qalae Fathullah road",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101221,"raod 5qala fatehullah,masood saad sacand schol",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101222,"shahri now,ministary of women afaires",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101223,"shahri now,ahmad shah masood high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101224,"shahri now,educational deputy center",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101225,"wazir abad,jaami aljawad masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101226,"wazir akbarkhan,amani high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101227,"wazir akbarkhan,wazir akbarkhan masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101228,"wazir akbarkhan,ahmad mujtabaa masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101229,"mabostai Hazara Bughul School,Hazara Baghal area.",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101230,"deh kipak,afsotar vichal center company",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101231,"golaye cinema,khair khana cinema",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101232,"golaye hisa awal,bibi hawa sacandary school",1,Kabul          ,,PROVINCIAL CENTER (KABUL)                         
101233,"golaye park,makhfi badakhshi sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101234,"hisa awal khai khan,khalilullah khalili high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101235,"hisa awal khair khana,fatdhakhana zanana",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101236,"hisa dowam khair khana,sayedanasri high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101237,"kodakistan khair khana,ghafoor nadim sacan schol",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101238,"Syedul Nasiri Girls School, Labe Jar Khair Khana.",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101239,"maryam high school,ghulam haidar khan school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101240,"now abad prozha5,babaadam safiullah masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101241,"prozha jadid,kasirulistifada high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101242,"prozha 5 khair khana,new school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101243,"qala najaara,republic health work shop",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101244,"qala najaara,no 16 sacandary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101245,"qala najaara,imam zaman jami masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101246,"first raod khai khana,aazad khan high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101247,"first raod khair khana,bibisarwary sangary h school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101248,"500family raod,500family masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101249,"ahmadshah babamina,7thblak girls primary school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101250,"ahmadshah babamina,ibrahim khalilullah hig schol",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101251,"Block 12 Primary school, Shah Baba Mina",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101252,"ahmadshah babamina,ahmadshah babamina clinic",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101253,Ghulam Mohammad Farhad School,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101254,Sewad Hayati located in Block 9 of Arzan Qeemat,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101255,Zan Abad School in Zan Abad area.,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101256,"behinde oil tank barchi, etiahaad masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101257,"khan garden,imam muhammad naqi masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101258,"dasht bist hazary,abdulrahim shahid high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101259,Bayan Training Institued located Dasht Baseet Hazaree.,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101260,"deh qabil,sanayee masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101261,"deh qabil,sajaadi masque",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101262,Musa Bin Jafar Masjid located in Dogh Abad.,1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101263,"gozar gulistan,maaruf high school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
101264,"gozar mahdoya, mahdoya islamic school",1,Kabul          ,161,PROVINCIAL CENTER (KABUL)                         
