id,name,provId,provName,distId,distName
105444,Tarakhil Girls High School,1,KABUL,105,DEHSABZ
106445,Kochi Secondary School,1,KABUL,106,SHAKAR DARA
106446,Shahrak Ulghoi Mosque,1,KABUL,106,SHAKAR DARA
106447,Danishmand High School,1,KABUL,106,SHAKAR DARA
106448,Mohammad Hassan Khan High School,1,KABUL,106,SHAKAR DARA
106449,Qalla e Murad Baig High School,1,KABUL,106,SHAKAR DARA
106450,Haji Paik Primary School,1,KABUL,106,SHAKAR DARA
106451,Boya Zar High School,1,KABUL,106,SHAKAR DARA
106452,Behzadi Clinic,1,KABUL,106,SHAKAR DARA
106453,Shakardarah High School,1,KABUL,106,SHAKAR DARA
106454,Darah e Shakardarah High School,1,KABUL,106,SHAKAR DARA
106455,Ghaza High School,1,KABUL,106,SHAKAR DARA
106456,Bala Karez Secondary School,1,KABUL,106,SHAKAR DARA
106457,Wazeer Gul Shaheed Secondary School,1,KABUL,106,SHAKAR DARA
106458,Hazrat Usman High School,1,KABUL,106,SHAKAR DARA
107459,Shenkai Dashtak Village Jame Mosque,1,KABUL,107,MUSAHI
107460,Qeshlaq Secondary School,1,KABUL,107,MUSAHI
107461,Abas Quli Mosque,1,KABUL,107,MUSAHI
107462,Sang e Naweshta Mosque,1,KABUL,107,MUSAHI
107463,Qalla E Janan Girls Secondary School,1,KABUL,107,MUSAHI
107464,Rahmat Abad Secondary School,1,KABUL,107,MUSAHI
107465,Mosahi Ulya High School,1,KABUL,107,MUSAHI
107466,Miakhil Clinic,1,KABUL,107,MUSAHI
107467,Mosahi Girls Primary School,1,KABUL,107,MUSAHI
108468,Mir Bacha Kot School,1,KABUL,108,MIR BACHA KOT
108469,Mir Bacha Khan High School No. 2,1,KABUL,108,MIR BACHA KOT
108470,Mareki Jame Mosque,1,KABUL,108,MIR BACHA KOT
108471,Hawashinasi (Meteorology),1,KABUL,108,MIR BACHA KOT
108472,Qalam Chaq Primary School,1,KABUL,108,MIR BACHA KOT
108473,Mashwanni School,1,KABUL,108,MIR BACHA KOT
108474,Baba Qashqar Mosque,1,KABUL,108,MIR BACHA KOT
108475,Shiekhan Secondary School,1,KABUL,108,MIR BACHA KOT
108476,Dako Secondary School,1,KABUL,108,MIR BACHA KOT
108477,Mir Hamidullah School,1,KABUL,108,MIR BACHA KOT
108478,Pul e Sofyan School,1,KABUL,108,MIR BACHA KOT
108479,Aabchakan Secondary School,1,KABUL,108,MIR BACHA KOT
109480,Ghazgai Primary School,1,KABUL,109,KHAK-E-JABAR
109481,Chakari Boys High School,1,KABUL,109,KHAK-E-JABAR
109482,Bar Malang Jame Mosque,1,KABUL,109,KHAK-E-JABAR
109483,Wali Khan Secondary School,1,KABUL,109,KHAK-E-JABAR
109484,Khord Kabul Jame Mosque,1,KABUL,109,KHAK-E-JABAR
109485,Mullah Omer Primary School,1,KABUL,109,KHAK-E-JABAR
109486,Chinar Primary School,1,KABUL,109,KHAK-E-JABAR
110487,Zamah Secondary School,1,KABUL,110,KALAKAN
110488,Aqa Sarai School,1,KABUL,110,KALAKAN
110489,Moqawomat Secondary School,1,KABUL,110,KALAKAN
110490,Amir Habibullah Shaheed High School,1,KABUL,110,KALAKAN
110491,Sewad Hayati School,1,KABUL,110,KALAKAN
110492,Qechi High School,1,KABUL,110,KALAKAN
110493,Karendah High School,1,KABUL,110,KALAKAN
110494,Mashwanni Secondary School,1,KABUL,110,KALAKAN
110560,Mir Darwish Kohdamani High School,1,KABUL,110,KALAKAN
111495,Dasht e Guldarah High School,1,KABUL,111,GULDARA
111496,Qul Afghan Primary School,1,KABUL,111,GULDARA
111497,Payam E Azadi High School,1,KABUL,111,GULDARA
111498,Deh e Araban School,1,KABUL,111,GULDARA
111499,Gedrah Mosque,1,KABUL,111,GULDARA
111500,Khurasan School,1,KABUL,111,GULDARA
112501,Qalla e Moqarab Mosque,1,KABUL,112,FARZA
112502,Hasan Khil Mosque,1,KABUL,112,FARZA
112503,Zargaran Mosque,1,KABUL,112,FARZA
112504,Farzah Boys High School,1,KABUL,112,FARZA
112505,Qalla e Mir Afghan School,1,KABUL,112,FARZA
112506,Qalla e Chinar Mosque,1,KABUL,112,FARZA
112507,Jame Mosque,1,KABUL,112,FARZA
112508,Sar Khan Khil Mosque,1,KABUL,112,FARZA
113509,Khwaja Hasan Primary School,1,KABUL,113,ESTALEF
113510,Shaheed Ahmad Shah Masoud High School,1,KABUL,113,ESTALEF
113511,Noor Alam Mosque,1,KABUL,113,ESTALEF
113512,Mawlawi Mohammad Yaqoub Shah High School,1,KABUL,113,ESTALEF
113513,Istalif High School,1,KABUL,113,ESTALEF
113514,Badal Shah Khil High School,1,KABUL,113,ESTALEF
114515,Qarabagh Teacher Training Center,1,KABUL,114,QARA BAGH
114516,Abdul Wakeel Shaheed High School,1,KABUL,114,QARA BAGH
114517,Qalla e Haji Secondary School,1,KABUL,114,QARA BAGH
114518,Sabz Sang High School,1,KABUL,114,QARA BAGH
114519,Bagh e Aareq Secondary School,1,KABUL,114,QARA BAGH
114520,Daudazai High School,1,KABUL,114,QARA BAGH
114521,Langar Jame Mosque,1,KABUL,114,QARA BAGH
114522,Alsaghan High School,1,KABUL,114,QARA BAGH
114523,Chawnni Jame Mosque,1,KABUL,114,QARA BAGH
114524,Bagh Alam High School,1,KABUL,114,QARA BAGH
114525,Jarchi Secondary School,1,KABUL,114,QARA BAGH
114526,Mir Alam Khan High School,1,KABUL,114,QARA BAGH
114527,Kariz Mir Jame Mosque,1,KABUL,114,QARA BAGH
114528,Abdul Rahman Baba Secondary School,1,KABUL,114,QARA BAGH
114529,Aka Khil Secondary School,1,KABUL,114,QARA BAGH
114530,Langar secondary School,1,KABUL,114,QARA BAGH
114531,Isterghech High School,1,KABUL,114,QARA BAGH
115532,Surobi clinic,1,KABUL,115,SURUBI
115533,Shahrak Primary School,1,KABUL,115,SURUBI
115534,Hotk Khil Bala High School,1,KABUL,115,SURUBI
115535,Hotk Khil Girls Secondary School,1,KABUL,115,SURUBI
115536,Darah e Hesar Jame Mosque,1,KABUL,115,SURUBI
115537,Sarchashma Girls Secondary School,1,KABUL,115,SURUBI
115538,Sher Khan Kas Mosque,1,KABUL,115,SURUBI
115539,Goga Monda School,1,KABUL,115,SURUBI
115540,Toorkanai School,1,KABUL,115,SURUBI
115543,Jigdalak School,1,KABUL,115,SURUBI
115544,Mia Rasoul Baba Mosque,1,KABUL,115,SURUBI
115545,Sperkundai School,1,KABUL,115,SURUBI
115546,Rodbar School,1,KABUL,115,SURUBI
115547,Qalla e Kalan School,1,KABUL,115,SURUBI
115548,Baam Darrai Mosque,1,KABUL,115,SURUBI
115549,Gaz Ulya School,1,KABUL,115,SURUBI
115550,Yakhdand School,1,KABUL,115,SURUBI
115551,Husain Khil High School,1,KABUL,115,SURUBI
115552,Waka Khas School,1,KABUL,115,SURUBI
115553,Naghloo Secondary School,1,KABUL,115,SURUBI
101001,Sar e Gardana Mosque,1,KABUL,10101,Nahia 01
101002,Derakht e Shing Mosque,1,KABUL,10101,Nahia 01
101003,Mullah Mahmood Mosque,1,KABUL,10101,Nahia 01
101004,Daqiqi Balkhi Secondary School,1,KABUL,10101,Nahia 01
101005,Aakhir e Jada Mosque,1,KABUL,10101,Nahia 01
101006,Eidgah Mosque,1,KABUL,10101,Nahia 01
101007,Ansuri Balkhi School,1,KABUL,10101,Nahia 01
101008,Aayesha Durani High School,1,KABUL,10101,Nahia 01
101009,Mastoori Ghoori Secondary School,1,KABUL,10101,Nahia 01
101010,Aasheqan wa Arefan High School,1,KABUL,10101,Nahia 01
101011,Aasheqan wa Arefan Secondary School,1,KABUL,10101,Nahia 01
101012,Sar e Karez Mosque,1,KABUL,10101,Nahia 01
101013,Bala Qilla Mosque,1,KABUL,10101,Nahia 01
101014,Mahjooba High School,1,KABUL,10101,Nahia 01
101015,Takya Khanahh Jafarya,1,KABUL,10101,Nahia 01
101016,Imam Baqer Mosque,1,KABUL,10101,Nahia 01
101017,Qari Abdullah School,1,KABUL,10102,Nahia 02
101018,Hazrat Nabawi Jame Mosque,1,KABUL,10102,Nahia 02
101019,Ansari High School,1,KABUL,10102,Nahia 02
101020,Ranga Mosque,1,KABUL,10102,Nahia 02
101021,Trade technical Institute (Institute Maslaki Teja*,1,KABUL,10102,Nahia 02
101022,Zyarat Abul Fazal,1,KABUL,10102,Nahia 02
101023,Isteqlal High School,1,KABUL,10102,Nahia 02
101024,Nayeb Salar Mosque,1,KABUL,10102,Nahia 02
101025,Imam Azam Mosque,1,KABUL,10102,Nahia 02
101026,Zabihullah Shaheed High School,1,KABUL,10102,Nahia 02
101027,Sa'ad bin Abi Waqas Mosque,1,KABUL,10102,Nahia 02
101028,Wazeer Mohammad Akbar Khan Secondary School,1,KABUL,10102,Nahia 02
101029,Naderia High School,1,KABUL,10102,Nahia 02
101030,Omer Farooq Mosque,1,KABUL,10102,Nahia 02
101031,Ma'az ibne Jabal Mosque,1,KABUL,10102,Nahia 02
101032,Abdullah bin Masoud Mosque,1,KABUL,10102,Nahia 02
101033,Sayed Jamaluddin Experimental Secondary School,1,KABUL,10103,Nahia 03
101034,Afghan Technology Institute,1,KABUL,10103,Nahia 03
101035,Sayed Jamaluddin Secondary School,1,KABUL,10103,Nahia 03
101036,Raabia Balkhi High School,1,KABUL,10103,Nahia 03
101037,Amir Dost Mohammad Khan School,1,KABUL,10103,Nahia 03
101038,Hanzalla Mosque,1,KABUL,10103,Nahia 03
101039,Amir Hamza Secondary School,1,KABUL,10103,Nahia 03
101040,Mohammadia Mosque,1,KABUL,10103,Nahia 03
101041,"Jamal Mena, no. 13 Secondary School",1,KABUL,10103,Nahia 03
101042,"Jamal Mena, no. 12 Preliminary School",1,KABUL,10103,Nahia 03
101043,Legal Faculty (Pohanzai Huqooq),1,KABUL,10103,Nahia 03
101044,Durkhanai High School,1,KABUL,10103,Nahia 03
101045,Sang Kashan Mosque,1,KABUL,10103,Nahia 03
101046,Sufi Islam School,1,KABUL,10103,Nahia 03
101047,Mahmood Hotaki High School,1,KABUL,10103,Nahia 03
101048,Ghazi Mohammad Ayub School no.1,1,KABUL,10104,Nahia 04
101049,Raabia High School,1,KABUL,10104,Nahia 04
101050,Haji Ghulam Dastagir Mosque,1,KABUL,10104,Nahia 04
101051,Imam Reza e Ghareeb Mosque,1,KABUL,10104,Nahia 04
101052,Mohammad Alam Faizzad High School,1,KABUL,10104,Nahia 04
101053,Jamhoriat High School,1,KABUL,10104,Nahia 04
101054,Malalai Girls High School,1,KABUL,10104,Nahia 04
101055,Khwaja Abdullah Ansari Mosque,1,KABUL,10104,Nahia 04
101056,Khwaja Ali Mowafaq Mosque,1,KABUL,10104,Nahia 04
101057,Haji Mohammad Dad Mosque,1,KABUL,10104,Nahia 04
101058,Naser Khesraw Balkhi Secondary School,1,KABUL,10104,Nahia 04
101059,Ismaelia Jamat Khana,1,KABUL,10104,Nahia 04
101060,Ustad Misbah High School,1,KABUL,10104,Nahia 04
101061,Malika Suraya Girls School,1,KABUL,10104,Nahia 04
101062,Tajwar Sultana Girls School,1,KABUL,10104,Nahia 04
101063,Mohammad Sediq Farhang School,1,KABUL,10104,Nahia 04
101064,Deh Keepak Girls School,1,KABUL,10104,Nahia 04
101065,Fazel Baig Secondary School,1,KABUL,10105,Nahia 05
101066,Shuhadai Fazel Baig Mosque,1,KABUL,10105,Nahia 05
101067,Hazrat Usman Mosque,1,KABUL,10105,Nahia 05
101068,Itefaq Mosque,1,KABUL,10105,Nahia 05
101069,Haji Yaqoub Jame Mosque,1,KABUL,10105,Nahia 05
101070,Naheed Shaheed High School,1,KABUL,10105,Nahia 05
101071,Mohammad Ismael Hasanzai High School,1,KABUL,10105,Nahia 05
101072,Mir Ghulam Mohammad Ghubar High School,1,KABUL,10105,Nahia 05
101073,Mohammadi Darulhefaz Mosque,1,KABUL,10105,Nahia 05
101074,Wardaki ha Mosque,1,KABUL,10105,Nahia 05
101075,Imam Hussain Mosque,1,KABUL,10105,Nahia 05
101076,Speen Kalai Girls High School,1,KABUL,10105,Nahia 05
101077,Hazrat Shamsul Mashaikh High School,1,KABUL,10105,Nahia 05
101078,Prof. Rasoul Amin High School,1,KABUL,10105,Nahia 05
101079,Polytechnic Mosque,1,KABUL,10105,Nahia 05
101080,Jaghori ha Mosque,1,KABUL,10105,Nahia 05
101081,Sahib Zaman Mosque,1,KABUL,10105,Nahia 05
101082,Abu Zar Ghafari High School,1,KABUL,10105,Nahia 05
101083,Ayub Saber Mosque,1,KABUL,10105,Nahia 05
101084,Deh e Araban School,1,KABUL,10105,Nahia 05
101085,Shah e Awlya Mosque,1,KABUL,10105,Nahia 05
101086,Hazrat Bilal Mosque,1,KABUL,10105,Nahia 05
101087,Hazrat Mohammad (pbuh) Mosque,1,KABUL,10105,Nahia 05
101088,Qalla e Kashif High School,1,KABUL,10105,Nahia 05
101089,Shaheed Mosque,1,KABUL,10105,Nahia 05
101090,Sar Aasyab Girls High School,1,KABUL,10106,Nahia 06
101091,Shah E Welayat Ma'ab Mosque,1,KABUL,10106,Nahia 06
101092,Qalla e Bakhtyar High School,1,KABUL,10106,Nahia 06
101093,Tuberculosis Institute,1,KABUL,10106,Nahia 06
101094,Finance and Accounting Institute (Mali wa Hesabi *,1,KABUL,10106,Nahia 06
101095,Jafaria Mosque,1,KABUL,10106,Nahia 06
101096,Mohammadia Mosque,1,KABUL,10106,Nahia 06
101097,Abdul Ghani Mostaghni High School,1,KABUL,10106,Nahia 06
101098,Markaz Nahia e Shashum (Nahia 6 Center),1,KABUL,10106,Nahia 06
101099,Resalat Madrassah,1,KABUL,10106,Nahia 06
101100,Safed Mosque (White Mosque),1,KABUL,10106,Nahia 06
101101,Ahmadi Mosque,1,KABUL,10106,Nahia 06
101102,Wahdat Takya Khanahh,1,KABUL,10106,Nahia 06
101103,Ummul Baneen High School,1,KABUL,10106,Nahia 06
101104,Jamia Al Islam Madrassah,1,KABUL,10106,Nahia 06
101105,Wali Aser Jame Mosque,1,KABUL,10106,Nahia 06
101106,Mohammad Asef Mael High School,1,KABUL,10106,Nahia 06
101107,Khatemul Anbya Madrassah,1,KABUL,10106,Nahia 06
101108,Gul Khana Secondary School,1,KABUL,10106,Nahia 06
101109,Hazrat e Rasoul Mosque,1,KABUL,10106,Nahia 06
101110,Nabi Akram Mosque,1,KABUL,10106,Nahia 06
101111,Qayem Aale Mohammad Mosque,1,KABUL,10106,Nahia 06
101112,Sarwar e Kainat Mosque,1,KABUL,10106,Nahia 06
101113,Chahar Qalla High School,1,KABUL,10106,Nahia 06
101114,Baqer ul Uloom Madrassah,1,KABUL,10106,Nahia 06
101115,Salman e Farsi Mosque,1,KABUL,10106,Nahia 06
101116,Safiullah Afzali High School,1,KABUL,10106,Nahia 06
101117,Lais Bin e Qais Mosque,1,KABUL,10107,Nahia 07
101118,Family Haee Reeshkhor High School,1,KABUL,10107,Nahia 07
101119,Qalla e Fatoh Ahmadia Mosque,1,KABUL,10107,Nahia 07
101120,Ghazi Abdullah High School,1,KABUL,10107,Nahia 07
101121,Ibrahim Khalil Jame Mosque,1,KABUL,10107,Nahia 07
101122,Chehlsutoon Girls High School,1,KABUL,10107,Nahia 07
101123,Eidgah Mosque,1,KABUL,10107,Nahia 07
101124,Ghazi Ade Girls High School,1,KABUL,10107,Nahia 07
101125,Technical Institute,1,KABUL,10107,Nahia 07
101126,Omara Khan High School,1,KABUL,10107,Nahia 07
101127,Hazarat E Nabawi Mosque,1,KABUL,10107,Nahia 07
101128,Aaqa Ali Shams High Shool,1,KABUL,10107,Nahia 07
101129,Sultan Razia Girls High School,1,KABUL,10107,Nahia 07
101130,Aemeni Girls High School,1,KABUL,10107,Nahia 07
101131,Khushal Khan High School,1,KABUL,10107,Nahia 07
101132,Guzargah Girls Secondary School,1,KABUL,10107,Nahia 07
101133,Guzargah Girls High School,1,KABUL,10107,Nahia 07
101134,Habibia Girls High School,1,KABUL,10107,Nahia 07
101135,Ayub Khan Mosque,1,KABUL,10107,Nahia 07
101136,Sardar e Kabuli Girls High School,1,KABUL,10107,Nahia 07
101137,Mohammadia Mosque,1,KABUL,10107,Nahia 07
101138,Ataullah Faizani Secondary School,1,KABUL,10107,Nahia 07
101139,Deh Dana Girls High School,1,KABUL,10107,Nahia 07
101140,Mehrabuddin High School,1,KABUL,10107,Nahia 07
101141,Abdul Rahman e Pazhwak High School,1,KABUL,10108,Nahia 08
101142,Zabihullah Esmati High School,1,KABUL,10108,Nahia 08
101143,Hazrat Bilal Mosque,1,KABUL,10108,Nahia 08
101144,Zakhil wa Mohmand Mosque,1,KABUL,10108,Nahia 08
101145,Huzoor Hazrat Nabi Mosque,1,KABUL,10108,Nahia 08
101146,Hazarat Bilal Mosque,1,KABUL,10108,Nahia 08
101147,Omer Farooq Mosque,1,KABUL,10108,Nahia 08
101148,Ahmadi Mosque,1,KABUL,10108,Nahia 08
101149,Ghaws Azam Dastagir Mosque,1,KABUL,10108,Nahia 08
101150,Abdul Qader Jailani Mosque,1,KABUL,10108,Nahia 08
101151,Sayed Noor Mohammad Shah Mohamadia Mosque,1,KABUL,10108,Nahia 08
101152,Totya High School,1,KABUL,10108,Nahia 08
101153,Sayed Noor Mohammad Shah Mena Girls High School,1,KABUL,10108,Nahia 08
101154,Rahman Mena Girls High School,1,KABUL,10108,Nahia 08
101155,Sayed Noor Mohammad Shah Mena Boys High School,1,KABUL,10108,Nahia 08
101156,Ranga Mosque,1,KABUL,10108,Nahia 08
101157,Abdul Hai Habibi High School,1,KABUL,10108,Nahia 08
101158,Abubakar Sedique Mosque,1,KABUL,10108,Nahia 08
101159,Usman Ghani Mosque,1,KABUL,10108,Nahia 08
101160,Shah Pacha Mosque,1,KABUL,10108,Nahia 08
101161,Sarak e Awal Mosque,1,KABUL,10108,Nahia 08
101162,Shahrak e Telayee Mosque,1,KABUL,10108,Nahia 08
101163,Shaheed Abdul Sabour Fareed School,1,KABUL,10108,Nahia 08
101164,Abdul Rahim Ghafourzai High School,1,KABUL,10108,Nahia 08
101165,Amena Fidawi Girls High School,1,KABUL,10108,Nahia 08
101166,Tapah e Balkh Mosque,1,KABUL,10108,Nahia 08
101167,Ustad Betab High School,1,KABUL,10108,Nahia 08
101168,Ashab e Keram Mosque,1,KABUL,10108,Nahia 08
101169,Qalla e Hashmat Khan High School,1,KABUL,10108,Nahia 08
101170,Qalla e Hashmat Khan Secondary School,1,KABUL,10108,Nahia 08
101171,Ilhaqya no.1 Abdul Hai Habibi High School,1,KABUL,10108,Nahia 08
101172,Noor Mohammad Mosque,1,KABUL,10109,Nahia 09
101173,Paktya Kot Secondary School,1,KABUL,10109,Nahia 09
101174,Ali Ahmad Khan Popal High School,1,KABUL,10109,Nahia 09
101175,Qabil Bye High School,1,KABUL,10109,Nahia 09
101176,Khwaja Rawash Secondary School,1,KABUL,10109,Nahia 09
101177,Laghmani Ha Mosque,1,KABUL,10109,Nahia 09
101178,Block Awal Reyasat Hawa Shinasi (Block no. 1 Mete*,1,KABUL,10109,Nahia 09
101179,Mansour Halaaj Mosque,1,KABUL,10109,Nahia 09
101180,Shaheed Sardar Mohammad Daud Khan Mosque,1,KABUL,10109,Nahia 09
101181,IT and Telecommunications Institute,1,KABUL,10109,Nahia 09
101182,Hazrat Mohammad Mustafa Mosque,1,KABUL,10109,Nahia 09
101183,Al Fatah High School,1,KABUL,10109,Nahia 09
101184,Haji Abdul Qadeer High School,1,KABUL,10109,Nahia 09
101185,Abul Qasem Firdousi High School,1,KABUL,10109,Nahia 09
101186,Bibi Mahro Boys High School,1,KABUL,10109,Nahia 09
101187,Abdul Hadi Dawi High School,1,KABUL,10109,Nahia 09
101188,Shash Darak Sharqi Jame Mosque,1,KABUL,10109,Nahia 09
101189,Setara High School,1,KABUL,10109,Nahia 09
101190,Ministry of Women Affairs,1,KABUL,10110,Nahia 10
101191,Moenyat Sewad Amozi (Deputy Ministry for Literacy),1,KABUL,10110,Nahia 10
101192,Amani High School,1,KABUL,10110,Nahia 10
101193,Wazeer Akbar Khan Mosque,1,KABUL,10110,Nahia 10
101194,Ahmad Mujtaba Mosque,1,KABUL,10110,Nahia 10
101195,Jafari Mosque,1,KABUL,10110,Nahia 10
101196,Bibi Mahro Maidan Mosque,1,KABUL,10110,Nahia 10
101197,Bibi Mahro Girls High School,1,KABUL,10110,Nahia 10
101198,Aziz Afghan Secondary School,1,KABUL,10110,Nahia 10
101199,Hazrat Daoud Mosque,1,KABUL,10110,Nahia 10
101200,Qalla e Chaman Mosque,1,KABUL,10110,Nahia 10
101201,Shahrak Jame Mosque,1,KABUL,10110,Nahia 10
101202,Hazrat Omer Farouq Old Mosque,1,KABUL,10110,Nahia 10
101203,Hazrat Yousuf Mosque,1,KABUL,10110,Nahia 10
101204,Sayed Nezam Mosque,1,KABUL,10110,Nahia 10
101205,Shebari Ha Mosque,1,KABUL,10110,Nahia 10
101206,Khwaja Parsa e Wali Mosque,1,KABUL,10110,Nahia 10
101207,Mostafawi Mosque,1,KABUL,10110,Nahia 10
101208,Chahar Qalla e Wazir Abad Secondary School,1,KABUL,10110,Nahia 10
101209,Yadgar Mosque,1,KABUL,10110,Nahia 10
101210,Omer Farooq Mosque,1,KABUL,10110,Nahia 10
101211,Ahmad Khil Mosque,1,KABUL,10110,Nahia 10
101212,Mohammadia Mosque,1,KABUL,10110,Nahia 10
101213,Imam Abu Haneefa Mosque,1,KABUL,10110,Nahia 10
101214,Bibi Ruqia Mosque,1,KABUL,10110,Nahia 10
101215,Aljawad Jame Mosque,1,KABUL,10110,Nahia 10
101216,Post office infront of the clinic,1,KABUL,10110,Nahia 10
101217,Ibrahim Khalilullah Mosque,1,KABUL,10110,Nahia 10
101218,Sarak e Chahar Mosque,1,KABUL,10110,Nahia 10
101219,Hussainia Mosque,1,KABUL,10110,Nahia 10
101220,Masoud Sa'ad Secondary School,1,KABUL,10110,Nahia 10
101221,Fatimia Mosque,1,KABUL,10110,Nahia 10
101222,Zarghoona Girls High School,1,KABUL,10110,Nahia 10
101223,Ahmad Shah Masoud High School,1,KABUL,10110,Nahia 10
101554,Shahrak Arya School,1,KABUL,10110,Nahia 10
101224,Secondary School no. 16,1,KABUL,10111,Nahia 11
101225,Sayedul Naseri Boys High School,1,KABUL,10111,Nahia 11
101226,Sayedul Naseri Girls High School,1,KABUL,10111,Nahia 11
101227,Khairkhana Cinema,1,KABUL,10111,Nahia 11
101228,Makhfi Badakhshi High School,1,KABUL,10111,Nahia 11
101229,Ghulam Haider Khan High School,1,KABUL,10111,Nahia 11
101230,Abdul Ghafour Nadeem High School,1,KABUL,10111,Nahia 11
101231,Imam Zaman Jame Mosque,1,KABUL,10111,Nahia 11
101232,Zulaikha High School,1,KABUL,10111,Nahia 11
101233,Punj Sad Family Mosque,1,KABUL,10111,Nahia 11
101234,Abdul Qader Bedel High School,1,KABUL,10111,Nahia 11
