data_id,provId,province,distId,district,location,latitude,longitude,fatalities
4581759,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,1
4582037,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,1
4582275,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,6
4582843,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,0
4586955,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,6
4588423,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,1
4590306,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,5
4591654,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,6
4591655,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,5
4592032,7,Laghman,0703,Alishing,Qalatak,34.7512,70.312,3
4592035,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,5
4592312,7,Laghman,0703,Alishing,Gula Khel,34.7239,70.0583,4
4592715,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,6
4597262,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,7
4597499,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,8
4598096,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,6
4599372,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,8
4600728,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,10
4601546,7,Laghman,0705,Dawlat Shah,Dawlat Shah,34.9504,70.071,4
4601555,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,6
4601849,7,Laghman,0702,Qarghayi,Lalkhanabad,34.547,70.2444,1
4602773,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,4
4607818,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,6
4607867,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,3
4609427,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,4
4609417,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,4
4610483,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,4
4611397,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,4
4612499,7,Laghman,0702,Qarghayi,Lalkhanabad,34.547,70.2444,0
4613380,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,10
4613509,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,1
4614461,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,1
4614882,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,1
4615789,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,2
4618001,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,4
4618173,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,0
4618390,7,Laghman,0702,Qarghayi,Lalkhanabad,34.547,70.2444,6
4619318,7,Laghman,0704,Alingar,Badayabad,34.7411,70.2846,3
4619890,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,0
4619891,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,0
4620769,7,Laghman,0705,Dawlat Shah,Dawlat Shah,34.9504,70.071,6
4621797,7,Laghman,0705,Dawlat Shah,Dawlat Shah,34.9504,70.071,4
4622574,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,5
4624084,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,3
4624086,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,2
4624915,7,Laghman,0702,Qarghayi,Lalkhanabad,34.547,70.2444,10
4625434,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,0
4625935,7,Laghman,0702,Qarghayi,Lalkhanabad,34.547,70.2444,6
4626513,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,3
4628440,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,4
4628562,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,4
4628668,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,3
4628976,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,3
4629263,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,8
4629240,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,4
4629212,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,0
4629686,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,7
4631670,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,3
4631865,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,9
4632088,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,6
4632089,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,6
4634330,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,10
4635093,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,5
4635094,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,6
4635838,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,1
4638339,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,2
4638567,7,Laghman,0702,Qarghayi,Lalkhanabad,34.547,70.2444,2
4639182,7,Laghman,0704,Alingar,Salingar,34.716,70.2797,3
4639183,7,Laghman,0704,Alingar,Qasabah,34.729,70.2905,4
4639184,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,5
4639863,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,0
4640188,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,0
4640280,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,11
4640573,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,0
4641370,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,0
4641710,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,2
4641977,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,3
4641978,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,3
4641992,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,2
4642125,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,0
4643247,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,8
4643601,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,6
4643301,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,3
4644833,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,5
4645475,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,8
4647763,7,Laghman,0704,Alingar,Qasabah,34.729,70.2905,2
4648175,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,5
4648537,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,2
4648952,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,1
4651069,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,9
4651631,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,7
4655026,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,3
4655272,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,6
4655261,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,7
4655981,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,0
4656081,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,2
4655894,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,7
4657029,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,0
4657697,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,1
4657881,7,Laghman,0703,Alishing,Najil,34.8812,70.1101,1
4658140,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,3
4658243,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,3
4658694,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,3
4658520,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,3
4658924,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,0
4659257,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,9
4659289,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,5
4659575,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,7
4659825,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,2
4660415,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,3
4660632,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,4
4662349,7,Laghman,0704,Alingar,Dakar Kala,34.8612,70.4602,0
4662606,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,8
4663496,7,Laghman,0701,Mehtar Lam,Maidani,34.7045,70.2396,6
4663813,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,5
4663814,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,5
4663838,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,6
4663907,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,4
4664045,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,8
4665878,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,1
4666942,7,Laghman,0704,Alingar,Kisar Dakah,34.7296,70.423,8
4668972,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,3
4669258,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,4
4669314,7,Laghman,0701,Mehtar Lam,Badayabad,34.7411,70.2846,7
4669553,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,10
4669849,7,Laghman,0702,Qarghayi,Lalkhanabad,34.547,70.2444,6
4670535,7,Laghman,0704,Alingar,Kundahgal,34.8926,70.5541,12
4670747,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,7
4670933,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,3
4670934,7,Laghman,0704,Alingar,Kokhi,34.8079,70.3462,1
4671266,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,6
4671078,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,4
4671565,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,4
4671566,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,5
4671664,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,0
4671890,7,Laghman,0704,Alingar,Salingar,34.716,70.2797,1
4671663,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,1
4672225,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,4
4673047,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,8
4672902,7,Laghman,0704,Alingar,Kundahgal,34.8926,70.5541,5
4672903,7,Laghman,0704,Alingar,Nurah Lam,34.8633,70.4536,5
4672905,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,4
4673278,7,Laghman,0701,Mehtar Lam,Mehtar Lam,34.6714,70.2094,4
4673668,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,4
4673669,7,Laghman,0704,Alingar,Shahi,34.9168,70.0952,4
4673672,7,Laghman,0701,Mehtar Lam,Bisram,34.723,70.2616,4
4673968,7,Laghman,0703,Alishing,Alishing,34.7038,70.1537,9
4619623,8,Panjshir,0801,Bazarak,Bazarak,35.3129,69.5152,4
4619907,8,Panjshir,0801,Bazarak,Bazarak,35.3129,69.5152,2
4619770,8,Panjshir,0801,Bazarak,Bazarak,35.3129,69.5152,0
4576875,9,Baghlan,0904,Nahrin,Nahrin,36.0649,69.1334,0
4577512,9,Baghlan,0914,Guzargahi Nur,Guzargahi Nur,36.2266,69.5744,0
4578108,9,Baghlan,0914,Guzargahi Nur,Guzargahi Nur,36.2266,69.5744,4
4579888,9,Baghlan,0902,Dahana i Ghuri,Dahana i Ghuri,35.9024,68.4874,12
4588929,9,Baghlan,0910,Burka,Burka,36.2224,69.1504,19
4590909,9,Baghlan,0910,Burka,Burka,36.2224,69.1504,12
4591432,9,Baghlan,0902,Dahana i Ghuri,Dahana i Ghuri,35.9024,68.4874,10
4591817,9,Baghlan,0902,Dahana i Ghuri,Dahana i Ghuri,35.9024,68.4874,1
4592029,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,3
4595883,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,9
4596141,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,30
4597266,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,8
4597267,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,3
4597801,9,Baghlan,0901,Pul-e Khumri,Chashmah-ye Sher,36.0666,68.5902,10
4598032,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,9
4599113,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4599644,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,0
4604758,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,1
4605026,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,24
4605274,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,2
4606193,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,24
4606196,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,36
4606198,9,Baghlan,0911,Tala wa Barfak,Tala wa Barfak,35.2793,68.3789,4
4606458,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,36
4607294,9,Baghlan,0910,Burka,Burka,36.2224,69.1504,10
4607305,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,7
4607543,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,27
4607399,9,Baghlan,0910,Burka,Burka,36.2224,69.1504,10
4607807,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,20
4608798,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,20
4609370,9,Baghlan,0904,Nahrin,Nahrin,36.0649,69.1334,12
4609373,9,Baghlan,0904,Nahrin,Nahrin,36.0649,69.1334,6
4610779,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,7
4610781,9,Baghlan,0901,Pul-e Khumri,Shahabuddin,36.0353,68.6454,4
4611037,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,1
4611308,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,3
4611119,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,1
4611746,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,3
4611886,9,Baghlan,0902,Dahana i Ghuri,Dahana i Ghuri,35.9024,68.4874,2
4612124,9,Baghlan,0905,Baghlani Jadid,Chaharshambah Tepah,36.2982,68.8347,1
4612498,9,Baghlan,0904,Nahrin,Nahrin,36.0649,69.1334,1
4612733,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,6
4612829,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,8
4613140,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,5
4613153,9,Baghlan,0903,Dushi,Dushi,35.6216,68.6948,1
4613154,9,Baghlan,0901,Pul-e Khumri,Shahabuddin,36.0353,68.6454,0
4613394,9,Baghlan,0902,Dahana i Ghuri,Dahana i Ghuri,35.9024,68.4874,0
4613508,9,Baghlan,0903,Dushi,Dushi,35.6216,68.6948,2
4613618,9,Baghlan,0910,Burka,Burka,36.2224,69.1504,5
4614053,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,45
4614871,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,23
4614874,9,Baghlan,0902,Dahana i Ghuri,Dahana i Ghuri,35.9024,68.4874,12
4614881,9,Baghlan,0902,Dahana i Ghuri,Dahana i Ghuri,35.9024,68.4874,2
4615173,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,16
4615077,9,Baghlan,0902,Dahana i Ghuri,Dahana i Ghuri,35.9024,68.4874,20
4615074,9,Baghlan,0902,Dahana i Ghuri,Dahana i Ghuri,35.9024,68.4874,1
4617156,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,4
4617717,9,Baghlan,0901,Pul-e Khumri,Chashmah-ye Sher,36.0666,68.5902,4
4620362,9,Baghlan,0902,Dahana i Ghuri,Dahana i Ghuri,35.9024,68.4874,3
4620361,9,Baghlan,0910,Burka,Burka,36.2224,69.1504,5
4620613,9,Baghlan,0904,Nahrin,Nahrin,36.0649,69.1334,9
4622537,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,1
4622539,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,3
4622809,9,Baghlan,0901,Pul-e Khumri,Shahabuddin,36.0353,68.6454,0
4622810,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,1
4622789,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,1
4623183,9,Baghlan,0906,Khinjan,Salang-e Shamali,35.3217,69.0254,0
4623185,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,3
4624225,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,6
4624226,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,2
4624382,9,Baghlan,0902,Dahana i Ghuri,Dahana i Ghuri,35.9024,68.4874,6
4625182,9,Baghlan,0910,Burka,Sharshar,36.1343,69.1971,2
4626075,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4628185,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,2
4628092,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,1
4628685,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,2
4628673,9,Baghlan,0901,Pul-e Khumri,Chashmah-ye Sher,36.0666,68.5902,4
4629095,9,Baghlan,0911,Tala wa Barfak,Tala Wa Barfak,35.2793,68.3789,36
4629481,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4630693,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4631307,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4631580,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4631824,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4632171,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,2
4632338,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,4
4632407,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4633060,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,3
4633260,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,1
4633523,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4634764,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4634774,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4635055,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4636008,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4636499,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4636713,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4636873,9,Baghlan,0911,Tala wa Barfak,Tala wa Barfak,35.2793,68.3789,22
4637092,9,Baghlan,0911,Tala wa Barfak,Tala wa Barfak,35.2793,68.3789,23
4637634,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,6
4638025,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4638427,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,3
4638905,9,Baghlan,0911,Tala wa Barfak,Tala wa Barfak,35.2793,68.3789,5
4638906,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,5
4639526,9,Baghlan,0911,Tala wa Barfak,Tala wa Barfak,35.2793,68.3789,14
4640024,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4640967,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,2
4641425,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,2
4641709,9,Baghlan,0904,Nahrin,Nahrin,36.0649,69.1334,3
4641987,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,14
4642036,9,Baghlan,0910,Burka,Burka,36.2224,69.1504,5
4642522,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,5
4642943,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,2
4643250,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,1
4643750,9,Baghlan,0901,Pul-e Khumri,Khwajah Alwan,36.0921,68.5238,6
4643908,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4645474,9,Baghlan,0905,Baghlani Jadid,Chaharshambah Tepah,36.2982,68.8347,0
4645800,9,Baghlan,0903,Dushi,Dushi,35.6216,68.6948,2
4645735,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4646028,9,Baghlan,0903,Dushi,Dushi,35.6216,68.6948,2
4646029,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,1
4645979,9,Baghlan,0903,Dushi,Dushi,35.6216,68.6948,0
4646186,9,Baghlan,0901,Pul-e Khumri,Shahabuddin,36.0353,68.6454,9
4649964,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4650846,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4651070,9,Baghlan,0903,Dushi,Dushi,35.6216,68.6948,0
4651627,9,Baghlan,0901,Pul-e Khumri,Shahabuddin,36.0353,68.6454,1
4652456,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4654128,9,Baghlan,0902,Dahana i Ghuri,Dahana i Ghuri,35.9024,68.4874,5
4654994,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4655430,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4657143,9,Baghlan,0905,Baghlani Jadid,Baghlani Jadid,36.1201,68.6819,2
4657695,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4657696,9,Baghlan,0911,Tala wa Barfak,Tala wa Barfak,35.2793,68.3789,9
4658383,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4658689,9,Baghlan,0911,Tala wa Barfak,Tala wa Barfak,35.2793,68.3789,9
4658654,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4658928,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4662974,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4664143,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4664461,9,Baghlan,0911,Tala wa Barfak,Tala wa Barfak,35.2793,68.3789,3
4667016,9,Baghlan,0905,Baghlani Jadid,Khalah Zai,36.1178,68.712,5
4667342,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4667578,9,Baghlan,0901,Pul-e Khumri,Shahabuddin,36.0353,68.6454,5
4667926,9,Baghlan,0901,Pul-e Khumri,Shahabuddin,36.0353,68.6454,2
4668431,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,1
4669266,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,4
4669554,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,10
4670483,9,Baghlan,0901,Pul-e Khumri,Pul-e Khumri,35.9446,68.7151,0
4670484,9,Baghlan,0901,Pul-e Khumri,Shahabuddin,36.0353,68.6454,0
4618536,10,Bamyan,1004,Kahmard,Kahmard,35.3333,67.5,2
4618793,10,Bamyan,1004,Kahmard,Kahmard,35.3333,67.5,0
4624589,10,Bamyan,1001,Bamyan,Bamyan,34.8216,67.8273,0
4624907,10,Bamyan,1004,Kahmard,Kahmard,35.3333,67.5,1
4627132,10,Bamyan,1001,Bamyan,Bamyan,34.8216,67.8273,0
4633599,10,Bamyan,1001,Bamyan,Bamyan,34.8216,67.8273,0
4576268,11,Ghazni,1107,Andar,Miray,33.3246,68.4407,4
4576271,11,Ghazni,11193003,Nawa,Nawa,32.3278,67.8886,4
4576879,11,Ghazni,1105,Dih Yak,Arzu,33.4709,68.4845,2
4577180,11,Ghazni,11110114,Qarabagh,Qarabagh,33.198,68.108,11
4577518,11,Ghazni,1105,Dih Yak,Ramak,33.5223,68.6264,5
4577796,11,Ghazni,1113,Ab Band,Ab Band,32.9833,67.9667,3
4577797,11,Ghazni,1101,Ghazni,Ghazni,33.5508,68.4225,5
4577801,11,Ghazni,11110114,Qarabagh,Qarabagh,33.198,68.108,10
4578096,11,Ghazni,1107,Andar,Miray,33.3246,68.4407,8
4578106,11,Ghazni,11110114,Qarabagh,Qarabagh,33.198,68.108,10
4578451,11,Ghazni,1101,Ghazni,Shahbaz,33.306,68.4907,3
4578730,11,Ghazni,1105,Dih Yak,Ramak,33.5223,68.6264,7
4578993,11,Ghazni,1107,Andar,Miray,33.3246,68.4407,13
4578995,11,Ghazni,1117,Gelan,Gelan,32.7269,67.637,12
4578997,11,Ghazni,11110114,Qarabagh,Qarabagh,33.198,68.108,12
4579297,11,Ghazni,1107,Andar,Miray,33.3246,68.4407,31
4579582,11,Ghazni,1107,Andar,Miray,33.3246,68.4407,5
4579585,11,Ghazni,1101,Ghazni,Ghazni,33.5508,68.4225,5
4579586,11,Ghazni,1112,Giro,Pana,33.1003,68.3116,6
4579892,11,Ghazni,1105,Dih Yak,Laghah Wat,33.4633,68.537,2
4579893,11,Ghazni,1112,Giro,Pana,33.1003,68.3116,0
4579898,11,Ghazni,1103,Khwaja Umari,Khwaja Umari,33.6881,68.4019,0
4580214,11,Ghazni,1101,Ghazni,Ghazni,33.5508,68.4225,2
4580226,11,Ghazni,11110114,Qarabagh,Qarabagh,33.198,68.108,2
4580525,11,Ghazni,1105,Dih Yak,Ramak,33.5223,68.6264,1
4580528,11,Ghazni,1112,Giro,Pana,33.1003,68.3116,2
4580856,11,Ghazni,11110114,Qarabagh,Qarabagh,33.198,68.108,16
4581311,11,Ghazni,1102,Khugiani,Khugiani,33.56,68.3,4
